#genome_folder  kingdom domain  class   order   family  genus   species strain
JS_YC_bin_126/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_130/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_134/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_136/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_143/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_145/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_146/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_147/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_153/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_159/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_171/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_172/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_174/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_18/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_180/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_191/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_193/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_196/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_203/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_21/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_211/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_214/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_24/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_29/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_35/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_41/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_42/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_43/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_45/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_56/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_57/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_60/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_64/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_72/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_8/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_93/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_97/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_99/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_1/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_10/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_102/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_103/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_109/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
LN_DD_bin_122/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
